 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
1024.0 1024.0  0.0    0.0    8192.0   7686.0   110992.0   63631.2   24320.0 23339.7 3328.0 3095.3    113    0.414  386    38.822   39.236
1024.0 1024.0  0.0    0.0    8192.0   1351.1   110992.0   63999.1   24320.0 23339.7 3328.0 3095.3    114    0.417  387    38.979   39.396
1024.0 1024.0  0.0    0.0    8192.0   3285.1   110992.0   63999.1   24320.0 23339.7 3328.0 3095.3    114    0.417  387    38.979   39.396
1024.0 1024.0  0.0    0.0    8192.0   4892.6   110992.0   63999.1   24320.0 23339.7 3328.0 3095.3    114    0.417  388    38.979   39.396
1024.0 1024.0  0.0    0.0    8192.0   400.5    110992.0   64041.4   24320.0 23339.7 3328.0 3095.3    114    0.417  389    39.290   39.707
1024.0 1024.0  0.0    0.0    8192.0   1714.6   110992.0   64041.4   24320.0 23339.7 3328.0 3095.3    114    0.417  389    39.290   39.707
1024.0 1024.0  0.0    0.0    8192.0   3406.4   110992.0   64041.4   24320.0 23339.7 3328.0 3095.3    114    0.417  389    39.290   39.707
1024.0 1024.0  0.0    0.0    8192.0   4734.8   110992.0   64041.4   24320.0 23339.7 3328.0 3095.3    114    0.417  389    39.290   39.707
1024.0 1024.0  0.0    0.0    8192.0   6210.0   110992.0   64041.4   24320.0 23339.7 3328.0 3095.3    114    0.417  389    39.290   39.707
1024.0 1024.0  0.0    0.0    8192.0   7831.6   110992.0   64041.4   24320.0 23339.7 3328.0 3095.3    114    0.417  389    39.290   39.707
1024.0 1024.0  0.0    0.0    8192.0   1289.7   110992.0   64397.2   24320.0 23339.7 3328.0 3095.3    114    0.417  390    39.453   39.869
1024.0 1024.0  0.0    0.0    8192.0   3297.3   110992.0   64397.2   24320.0 23339.7 3328.0 3095.3    114    0.417  390    39.453   39.869
1024.0 1024.0  0.0    0.0    8192.0   4829.2   110992.0   64397.2   24320.0 23339.7 3328.0 3095.3    114    0.417  390    39.453   39.869
1024.0 1024.0  0.0    0.0    8192.0   1221.2   110992.0   64611.7   24320.0 23339.7 3328.0 3095.3    114    0.417  391    39.612   40.029
1024.0 1024.0  0.0    0.0    8192.0   766.2    110992.0   64522.5   24320.0 23339.7 3328.0 3095.3    114    0.417  392    39.772   40.189
1024.0 1024.0  0.0    0.0    8192.0   1864.4   110992.0   64522.5   24320.0 23339.7 3328.0 3095.3    114    0.417  392    39.772   40.189
1024.0 1024.0  0.0    0.0    8192.0   3375.6   110992.0   64522.5   24320.0 23339.7 3328.0 3095.3    114    0.417  392    39.772   40.189
1024.0 1024.0  0.0    0.0    8192.0   4493.9   110992.0   64522.5   24320.0 23339.7 3328.0 3095.3    114    0.417  392    39.772   40.189
1024.0 1024.0  0.0    0.0    8192.0   5575.8   110992.0   64522.5   24320.0 23339.7 3328.0 3095.3    114    0.417  392    39.772   40.189
1024.0 1024.0  0.0    0.0    8192.0   6906.4   110992.0   64522.5   24320.0 23339.7 3328.0 3095.3    114    0.417  393    39.772   40.189
1024.0 1024.0  0.0    0.0    8192.0   2078.0   110992.0   64870.4   24320.0 23340.3 3328.0 3095.3    114    0.417  393    39.941   40.358
1024.0 1024.0  0.0    0.0    8192.0   3796.3   110992.0   64870.4   24320.0 23340.3 3328.0 3095.3    114    0.417  393    39.941   40.358
1024.0 1024.0  0.0   1024.0  8192.0   2401.3   110992.0   65376.9   24320.0 23350.2 3328.0 3095.3    115    0.420  394    40.098   40.518
1024.0 1024.0  0.0    0.0    8192.0   411.6    112640.0   67942.3   24320.0 23351.5 3328.0 3095.3    115    0.420  395    40.272   40.692
1024.0 1024.0  0.0    0.0    8192.0   1573.8   112640.0   67942.3   24320.0 23351.5 3328.0 3095.3    115    0.420  395    40.272   40.692
1024.0 1024.0  0.0    0.0    8192.0   2995.2   112640.0   67942.3   24320.0 23351.5 3328.0 3095.3    115    0.420  395    40.272   40.692
1024.0 1024.0  0.0    0.0    8192.0   4802.2   112640.0   67942.3   24320.0 23351.5 3328.0 3095.3    115    0.420  395    40.272   40.692
1024.0 1024.0  0.0    0.0    8192.0   6043.0   112640.0   67942.3   24320.0 23351.5 3328.0 3095.3    115    0.420  395    40.272   40.692
1024.0 1024.0  0.0    0.0    8192.0   1728.1   112640.0   65593.5   24320.0 23351.5 3328.0 3095.3    115    0.420  396    40.451   40.871
1024.0 1024.0  0.0    0.0    8192.0   4003.3   112640.0   65593.5   24320.0 23351.5 3328.0 3095.3    115    0.420  396    40.451   40.871
1024.0 1024.0  0.0    0.0    8192.0   5199.5   112640.0   65593.5   24320.0 23351.5 3328.0 3095.3    115    0.420  396    40.451   40.871
1024.0 1024.0  0.0    0.0    8192.0   1292.1   112640.0   65831.6   24320.0 23351.9 3328.0 3095.3    115    0.420  397    40.635   41.055
1024.0 1024.0  0.0    0.0    8192.0   4090.3   112640.0   65831.6   24320.0 23351.9 3328.0 3095.3    115    0.420  397    40.635   41.055
1024.0 1024.0  0.0    0.0    8192.0   1195.7   112640.0   66623.6   24320.0 23352.2 3328.0 3095.3    115    0.420  398    40.802   41.221
1024.0 1024.0  0.0    0.0    8192.0   3478.4   112640.0   66623.6   24320.0 23352.2 3328.0 3095.3    115    0.420  398    40.802   41.221
1024.0 1024.0  0.0    0.0    8192.0   5027.0   112640.0   66623.6   24320.0 23352.2 3328.0 3095.3    115    0.420  398    40.802   41.221
1024.0 1024.0  0.0    0.0    8192.0   1841.7   112640.0   66708.6   24320.0 23352.2 3328.0 3095.3    115    0.420  399    40.943   41.363
1024.0 1024.0  0.0    0.0    8192.0   3636.9   112640.0   66708.6   24320.0 23352.2 3328.0 3095.3    115    0.420  399    40.943   41.363
1024.0 1024.0  0.0   372.6   8192.0   219.4    112640.0   79320.2   24320.0 23356.4 3328.0 3095.3    117    0.434  400    41.105   41.538
1024.0 1024.0  0.0   372.6   8192.0   2214.1   112640.0   79320.2   24320.0 23356.4 3328.0 3095.3    117    0.434  400    41.105   41.538
1024.0 1024.0  0.0   372.6   8192.0   4954.7   112640.0   79320.2   24320.0 23356.4 3328.0 3095.3    117    0.434  400    41.105   41.538
1024.0 1024.0 622.7   0.0    8192.0   7609.5   112640.0   80721.4   24320.0 23360.4 3328.0 3095.3    118    0.440  400    41.105   41.544
1024.0 1024.0  0.0   587.4   8192.0   1943.7   112640.0   86362.2   24320.0 23363.6 3328.0 3095.3    119    0.450  400    41.105   41.555
1024.0 1024.0  0.0   587.4   8192.0   4861.7   112640.0   86362.2   24320.0 23363.6 3328.0 3095.3    119    0.450  400    41.105   41.555
1024.0 1024.0  0.0   587.4   8192.0   6241.9   112640.0   86362.2   24320.0 23363.6 3328.0 3095.3    119    0.450  400    41.105   41.555
1024.0 1024.0  0.0   587.4   8192.0   7511.8   112640.0   86362.2   24320.0 23363.6 3328.0 3095.3    119    0.450  401    41.105   41.555
1024.0 1024.0  0.0    0.0    8192.0   2007.4   112640.0   74556.9   24320.0 23363.6 3328.0 3095.3    119    0.450  402    41.272   41.722
1024.0 1024.0  0.0    0.0    8192.0    0.0     112640.0   74775.2   24320.0 23364.9 3328.0 3095.3    119    0.450  403    41.703   42.153
1024.0 1024.0  0.0    0.0    8192.0   473.8    112640.0   72837.3   24320.0 23364.9 3328.0 3095.3    119    0.450  404    41.883   42.333
1024.0 1024.0  0.0    0.0    8192.0   2806.8   112640.0   72837.3   24320.0 23364.9 3328.0 3095.3    119    0.450  404    41.883   42.333
1024.0 1024.0  0.0    0.0    8192.0   4881.2   112640.0   72837.3   24320.0 23364.9 3328.0 3095.3    119    0.450  404    41.883   42.333
1024.0 1024.0  0.0    0.0    8192.0   1899.4   112640.0   73049.6   24320.0 23364.9 3328.0 3095.3    119    0.450  405    42.040   42.491
1024.0 1024.0  0.0    0.0    8192.0   1413.0   112640.0   73681.2   24320.0 23364.9 3328.0 3095.3    119    0.450  406    42.197   42.647
1024.0 1024.0  0.0    0.0    8192.0   3700.0   112640.0   73681.2   24320.0 23364.9 3328.0 3095.3    119    0.450  406    42.197   42.647
1024.0 1024.0  0.0    0.0    8192.0   5460.4   112640.0   73681.2   24320.0 23364.9 3328.0 3095.3    119    0.450  406    42.197   42.647
1024.0 1024.0  0.0    0.0    8192.0   7118.0   112640.0   73681.2   24320.0 23364.9 3328.0 3095.3    119    0.450  406    42.197   42.647
1024.0 1024.0 222.6   0.0    8192.0   1251.4   112640.0   73681.2   24320.0 23364.9 3328.0 3095.3    120    0.453  406    42.197   42.650
1024.0 1024.0  0.0    0.0    8192.0   578.8    112640.0   74061.2   24320.0 23364.9 3328.0 3095.3    120    0.453  407    42.363   42.816
1024.0 1024.0  0.0    0.0    8192.0   3009.2   112640.0   74061.2   24320.0 23364.9 3328.0 3095.3    120    0.453  407    42.363   42.816
1024.0 1024.0  0.0    0.0    8192.0   4870.4   112640.0   74061.2   24320.0 23364.9 3328.0 3095.3    120    0.453  407    42.363   42.816
1024.0 1024.0  0.0    0.0    8192.0   2080.6   112640.0   73510.3   24320.0 23364.9 3328.0 3095.3    120    0.453  408    42.550   43.003
1024.0 1024.0  0.0    0.0    8192.0   1506.7   112640.0   74117.8   24320.0 23364.9 3328.0 3095.3    120    0.453  409    42.723   43.177
1024.0 1024.0  0.0    0.0    8192.0   2731.9   112640.0   74117.8   24320.0 23364.9 3328.0 3095.3    120    0.453  409    42.723   43.177
1024.0 1024.0  0.0    0.0    8192.0   4510.3   112640.0   74117.8   24320.0 23364.9 3328.0 3095.3    120    0.453  409    42.723   43.177
1024.0 1024.0  0.0    0.0    8192.0   5680.5   112640.0   74117.8   24320.0 23364.9 3328.0 3095.3    120    0.453  409    42.723   43.177
1024.0 1024.0  0.0   508.0   8192.0   383.8    112640.0   74117.8   24320.0 23467.5 3328.0 3109.8    121    0.456  409    42.723   43.179
1024.0 1024.0  0.0    0.0    8192.0   899.4    112640.0   74687.6   24320.0 23489.9 3328.0 3113.1    121    0.456  410    42.865   43.321
1024.0 1024.0  0.0    0.0    8192.0   2719.4   112640.0   74687.6   24320.0 23489.9 3328.0 3113.1    121    0.456  410    42.865   43.321
1024.0 1024.0  0.0    0.0    8192.0   4631.0   112640.0   74687.6   24320.0 23489.9 3328.0 3113.1    121    0.456  410    42.865   43.321
1024.0 1024.0 585.8   0.0    8192.0   7109.2   112640.0   74687.6   24320.0 23491.0 3328.0 3113.1    122    0.459  411    42.865   43.323
1024.0 1024.0  0.0    0.0    8192.0    0.0     112640.0   74738.4   24320.0 23495.3 3328.0 3113.6    122    0.459  412    43.226   43.685
1024.0 1024.0  0.0    0.0    8192.0   1629.9   112640.0   74738.4   24320.0 23495.3 3328.0 3113.6    122    0.459  412    43.226   43.685
1024.0 1024.0  0.0    0.0    8192.0   3109.1   112640.0   74738.4   24320.0 23495.3 3328.0 3113.6    122    0.459  412    43.226   43.685
1024.0 1024.0  0.0    0.0    8192.0   5085.6   112640.0   74738.4   24320.0 23495.3 3328.0 3113.6    122    0.459  412    43.226   43.685
1024.0 1024.0  0.0    0.0    8192.0   6564.8   112640.0   74738.4   24320.0 23495.3 3328.0 3113.6    122    0.459  412    43.226   43.685
1024.0 1024.0  0.0    0.0    8192.0   7972.8   112640.0   74738.4   24320.0 23495.3 3328.0 3113.6    122    0.459  412    43.226   43.685
1024.0 1024.0  0.0    0.0    8192.0   1952.4   112640.0   75015.6   24320.0 23497.2 3328.0 3114.2    123    0.461  413    43.391   43.852
1024.0 1024.0  0.0    0.0    8192.0   4246.5   112640.0   75015.6   24320.0 23497.2 3328.0 3114.2    123    0.461  413    43.391   43.852
1024.0 1024.0  0.0    0.0    8192.0   5952.5   112640.0   75015.6   24320.0 23497.2 3328.0 3114.2    123    0.461  413    43.391   43.852
1024.0 1024.0  0.0    0.0    8192.0   2255.6   112640.0   75272.5   24320.0 23506.5 3328.0 3116.4    123    0.461  414    43.555   44.016
1024.0 1024.0  0.0    0.0    8192.0   1791.0   112640.0   75885.1   24320.0 23506.6 3328.0 3116.4    123    0.461  415    43.702   44.163
1024.0 1024.0  0.0    0.0    8192.0   3885.9   112640.0   75885.1   24320.0 23506.6 3328.0 3116.4    123    0.461  415    43.702   44.163
1024.0 1024.0  0.0    0.0    8192.0   5405.8   112640.0   75885.1   24320.0 23506.6 3328.0 3116.4    123    0.461  415    43.702   44.163
1024.0 1024.0  0.0    0.0    8192.0   7310.6   112640.0   75885.1   24320.0 23506.6 3328.0 3116.4    123    0.461  415    43.702   44.163
1024.0 1024.0  0.0    0.0    8192.0   407.6    112640.0   74632.6   24320.0 23512.3 3328.0 3117.5    124    0.465  416    43.883   44.347
1024.0 1024.0  0.0    0.0    8192.0   2608.7   112640.0   74632.6   24320.0 23512.3 3328.0 3117.5    124    0.465  416    43.883   44.347
1024.0 1024.0  0.0    0.0    8192.0   4629.1   112640.0   74632.6   24320.0 23512.3 3328.0 3117.5    124    0.465  416    43.883   44.347
1024.0 1024.0  0.0    0.0    8192.0   6015.4   112640.0   74632.6   24320.0 23512.3 3328.0 3117.5    124    0.465  416    43.883   44.347
1024.0 1024.0  0.0    0.0    8192.0   2491.7   112640.0   74838.8   24320.0 23512.7 3328.0 3117.5    124    0.465  417    44.050   44.515
1024.0 1024.0  0.0    0.0    8192.0   5008.7   112640.0   74838.8   24320.0 23512.7 3328.0 3117.5    124    0.465  418    44.050   44.515
1024.0 1024.0  0.0    0.0    8192.0   2609.1   112640.0   75087.5   24320.0 23512.7 3328.0 3117.5    124    0.465  418    44.216   44.681
1024.0 1024.0  0.0    0.0    8192.0   4973.2   112640.0   75087.5   24320.0 23512.7 3328.0 3117.5    124    0.465  418    44.216   44.681
1024.0 1024.0  0.0    0.0    8192.0   6746.5   112640.0   75087.5   24320.0 23512.7 3328.0 3117.5    124    0.465  418    44.216   44.681
1024.0 1024.0  0.0    0.0    8192.0   2798.2   112640.0   69674.3   24320.0 23512.7 3328.0 3117.5    124    0.465  419    44.390   44.855
1024.0 1024.0  0.0    0.0    8192.0   4540.8   112640.0   69674.3   24320.0 23512.7 3328.0 3117.5    124    0.465  420    44.390   44.855
1024.0 1024.0  0.0    0.0    8192.0   2176.5   112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    124    0.465  420    44.640   45.105
1024.0 1024.0  0.0    0.0    8192.0   4926.0   112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    124    0.465  420    44.640   45.105
1024.0 1024.0  0.0   277.6   8192.0   145.3    112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    125    0.468  420    44.640   45.109
1024.0 1024.0  0.0   277.6   8192.0   2792.5   112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    125    0.468  420    44.640   45.109
1024.0 1024.0  0.0   277.6   8192.0   6085.6   112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    125    0.468  420    44.640   45.109
1024.0 1024.0 465.7   0.0    8192.0   946.4    112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    126    0.472  420    44.640   45.113
1024.0 1024.0 465.7   0.0    8192.0   2836.0   112640.0   69794.2   24320.0 23512.7 3328.0 3117.5    126    0.472  420    44.640   45.113
1024.0 1024.0  0.0    0.0    8192.0   429.5    112640.0   70205.3   24320.0 23516.0 3328.0 3117.5    126    0.472  421    44.798   45.270
1024.0 1024.0  0.0    0.0    8192.0   677.7    112640.0   70381.9   24320.0 23517.0 3328.0 3117.5    126    0.472  422    44.946   45.418
1024.0 1024.0  0.0    0.0    8192.0   918.5    112640.0   70413.8   24320.0 23517.0 3328.0 3117.5    126    0.472  423    45.104   45.576
1024.0 1024.0  0.0    0.0    8192.0   1543.7   112640.0   68540.7   24320.0 23517.0 3328.0 3117.5    126    0.472  424    45.283   45.755
1024.0 1024.0  0.0    0.0    8192.0   3524.8   112640.0   68540.7   24320.0 23517.0 3328.0 3117.5    126    0.472  424    45.283   45.755
1024.0 1024.0  0.0    0.0    8192.0   5414.9   112640.0   68540.7   24320.0 23517.0 3328.0 3117.5    126    0.472  425    45.283   45.755
1024.0 1024.0  0.0    0.0    8192.0   300.7    112640.0   69362.9   24320.0 23522.7 3328.0 3117.5    126    0.472  426    45.625   46.098
1024.0 1024.0  0.0    0.0    8192.0   1873.8   112640.0   69362.9   24320.0 23522.7 3328.0 3117.5    126    0.472  426    45.625   46.098
1024.0 1024.0  0.0    0.0    8192.0   3645.8   112640.0   69362.9   24320.0 23522.7 3328.0 3117.5    126    0.472  426    45.625   46.098
1024.0 1024.0  0.0    0.0    8192.0   5059.0   112640.0   69362.9   24320.0 23522.7 3328.0 3117.5    126    0.472  426    45.625   46.098
1024.0 1024.0  0.0    0.0    8192.0   6503.3   112640.0   69362.9   24320.0 23522.7 3328.0 3117.5    126    0.472  426    45.625   46.098
1024.0 1024.0  0.0    0.0    8192.0   8102.5   112640.0   69362.9   24320.0 23522.7 3328.0 3117.5    126    0.472  426    45.625   46.098
1024.0 1024.0  0.0    0.0    8192.0   1311.6   112640.0   69727.4   24320.0 23490.2 3328.0 3112.0    127    0.476  427    45.771   46.247
1024.0 1024.0 757.4   0.0    8192.0   4691.7   112640.0   69727.4   24320.0 23490.2 3328.0 3112.0    128    0.480  427    45.771   46.251
1024.0 1024.0 757.4   0.0    8192.0   6332.7   112640.0   69727.4   24320.0 23490.2 3328.0 3112.0    128    0.480  428    45.771   46.251
1024.0 1024.0  0.0    0.0    8192.0    0.0     112640.0   69528.3   24320.0 23495.4 3328.0 3112.0    128    0.480  429    46.151   46.631
1024.0 1024.0  0.0    0.0    8192.0   1725.0   112640.0   69528.3   24320.0 23495.4 3328.0 3112.0    128    0.480  429    46.151   46.631
1024.0 1024.0  0.0    0.0    8192.0   3256.2   112640.0   69528.3   24320.0 23495.4 3328.0 3112.0    128    0.480  429    46.151   46.631
1024.0 1024.0  0.0    0.0    8192.0   5259.8   112640.0   69528.3   24320.0 23495.4 3328.0 3112.0    128    0.480  429    46.151   46.631
1024.0 1024.0  0.0    0.0    8192.0   6751.6   112640.0   69528.3   24320.0 23495.4 3328.0 3112.0    128    0.480  429    46.151   46.631
1024.0 1024.0  0.0   275.7   8192.0    94.9    112640.0   69528.3   24320.0 23495.4 3328.0 3112.0    129    0.481  429    46.151   46.632
1024.0 1024.0  0.0    0.0    8192.0   1653.2   112640.0   69806.6   24320.0 23480.4 3328.0 3109.8    129    0.481  430    46.344   46.825
1024.0 1024.0  0.0    0.0    8192.0   3710.0   112640.0   69806.6   24320.0 23480.4 3328.0 3109.8    129    0.481  430    46.344   46.825
1024.0 1024.0  0.0    0.0    8192.0   5691.8   112640.0   69806.6   24320.0 23480.4 3328.0 3109.8    129    0.481  430    46.344   46.825
1024.0 1024.0  0.0    0.0    8192.0   975.6    112640.0   70048.0   24320.0 23480.4 3328.0 3109.8    129    0.481  431    46.553   47.034
1024.0 1024.0  0.0    0.0    8192.0   418.4    112640.0   69947.1   24320.0 23480.4 3328.0 3109.8    129    0.481  432    46.759   47.240
1024.0 1024.0  0.0    0.0    8192.0   2006.5   112640.0   69947.1   24320.0 23480.4 3328.0 3109.8    129    0.481  432    46.759   47.240
1024.0 1024.0  0.0    0.0    8192.0   3595.1   112640.0   69947.1   24320.0 23480.4 3328.0 3109.8    129    0.481  432    46.759   47.240
1024.0 1024.0  0.0    0.0    8192.0   5550.7   112640.0   69947.1   24320.0 23480.4 3328.0 3109.8    129    0.481  432    46.759   47.240
1024.0 1024.0  0.0    0.0    8192.0   7045.0   112640.0   69947.1   24320.0 23480.4 3328.0 3109.8    129    0.481  432    46.759   47.240
1024.0 1024.0 232.9   0.0    8192.0   430.7    112640.0   69947.1   24320.0 23480.4 3328.0 3109.8    130    0.483  432    46.759   47.242
1024.0 1024.0  0.0    0.0    8192.0   1970.9   112640.0   70183.1   24320.0 23480.4 3328.0 3109.8    130    0.483  433    46.995   47.478
1024.0 1024.0  0.0    0.0    8192.0   4362.1   112640.0   70183.1   24320.0 23480.4 3328.0 3109.8    130    0.483  433    46.995   47.478
1024.0 1024.0  0.0    0.0    8192.0   6034.4   112640.0   70183.1   24320.0 23480.4 3328.0 3109.8    130    0.483  433    46.995   47.478
1024.0 1024.0  0.0    0.0    8192.0   2195.3   112640.0   70396.3   24320.0 23480.7 3328.0 3109.8    130    0.483  434    47.231   47.714
1024.0 1024.0  0.0   612.5   8192.0   1728.1   112640.0   70396.3   24320.0 23481.5 3328.0 3109.8    131    0.485  434    47.231   47.716
1024.0 1024.0  0.0   612.5   8192.0   3220.8   112640.0   70396.3   24320.0 23481.5 3328.0 3109.8    131    0.485  434    47.231   47.716
1024.0 1024.0  0.0   612.5   8192.0   4846.4   112640.0   70396.3   24320.0 23481.5 3328.0 3109.8    131    0.485  434    47.231   47.716
1024.0 1024.0  0.0   612.5   8192.0   6749.3   112640.0   70396.3   24320.0 23481.5 3328.0 3109.8    131    0.485  434    47.231   47.716
1024.0 1024.0  0.0    0.0    8192.0   608.0    112640.0   71351.7   24320.0 23481.5 3328.0 3109.8    131    0.485  435    47.424   47.909
1024.0 1024.0  0.0    0.0    8192.0   2846.3   112640.0   71351.7   24320.0 23481.5 3328.0 3109.8    131    0.485  435    47.424   47.909
1024.0 1024.0  0.0    0.0    8192.0   4810.4   112640.0   71351.7   24320.0 23481.5 3328.0 3109.8    131    0.485  435    47.424   47.909
1024.0 1024.0  0.0    0.0    8192.0   6287.9   112640.0   71351.7   24320.0 23481.5 3328.0 3109.8    131    0.485  435    47.424   47.909
1024.0 1024.0  0.0    0.0    8192.0   2752.6   112640.0   71380.3   24320.0 23482.2 3328.0 3109.8    131    0.485  436    47.611   48.097
1024.0 1024.0  0.0    0.0    8192.0   4944.1   112640.0   71380.3   24320.0 23482.2 3328.0 3109.8    131    0.485  437    47.611   48.097
1024.0 1024.0  0.0    0.0    8192.0   2606.3   112640.0   72021.9   24320.0 23482.2 3328.0 3109.8    131    0.485  437    47.822   48.308
1024.0 1024.0  0.0    0.0    8192.0   4922.6   112640.0   72021.9   24320.0 23482.2 3328.0 3109.8    131    0.485  437    47.822   48.308
1024.0 1024.0  0.0    0.0    8192.0   6468.2   112640.0   72021.9   24320.0 23482.2 3328.0 3109.8    131    0.485  437    47.822   48.308
1024.0 1024.0  0.0    0.0    8192.0   2474.0   112640.0   72255.4   24320.0 23482.2 3328.0 3109.8    131    0.485  438    48.016   48.501
1024.0 1024.0  0.0    0.0    8192.0   3897.1   112640.0   72255.4   24320.0 23482.2 3328.0 3109.8    131    0.485  439    48.016   48.501
1024.0 1024.0  0.0    0.0    8192.0   1670.9   112640.0   72456.8   24320.0 23482.2 3328.0 3109.8    131    0.485  439    48.212   48.698
1024.0 1024.0  0.0    0.0    8192.0   3332.4   112640.0   72456.8   24320.0 23482.2 3328.0 3109.8    131    0.485  439    48.212   48.698
1024.0 1024.0  0.0    0.0    8192.0   6302.7   112640.0   72456.8   24320.0 23482.2 3328.0 3109.8    131    0.485  439    48.212   48.698
1024.0 1024.0 275.7   0.0    8192.0   330.2    112640.0   72456.8   24320.0 23483.5 3328.0 3109.8    132    0.488  439    48.212   48.700
1024.0 1024.0 275.7   0.0    8192.0   2863.2   112640.0   72456.8   24320.0 23483.5 3328.0 3109.8    132    0.488  439    48.212   48.700
1024.0 1024.0 275.7   0.0    8192.0   5368.6   112640.0   72456.8   24320.0 23483.5 3328.0 3109.8    132    0.488  439    48.212   48.700
1024.0 1024.0 275.7   0.0    8192.0   6684.2   112640.0   72456.8   24320.0 23483.5 3328.0 3109.8    132    0.488  439    48.212   48.700
1024.0 1024.0 275.7   0.0    8192.0   7764.7   112640.0   72456.8   24320.0 23483.5 3328.0 3109.8    132    0.488  440    48.212   48.700
1024.0 1024.0  0.0    0.0    8192.0   1409.1   112640.0   72720.0   24320.0 23498.8 3328.0 3109.8    132    0.488  441    48.420   48.908
1024.0 1024.0  0.0   997.6   8192.0   3445.2   112640.0   72739.9   24320.0 23498.8 3328.0 3109.8    133    0.491  442    48.653   49.144
1024.0 1024.0  0.0    0.0    8192.0   464.7    112640.0   75303.0   24320.0 23498.8 3328.0 3109.8    133    0.491  443    49.035   49.527
1024.0 1024.0  0.0    0.0    8192.0   2396.6   112640.0   75303.0   24320.0 23498.8 3328.0 3109.8    133    0.491  443    49.035   49.527
1024.0 1024.0  0.0    0.0    8192.0   4452.5   112640.0   75303.0   24320.0 23498.8 3328.0 3109.8    133    0.491  443    49.035   49.527
1024.0 1024.0  0.0    0.0    8192.0   1787.0   112640.0   71085.8   24320.0 23498.8 3328.0 3109.8    133    0.491  444    49.251   49.742
1024.0 1024.0  0.0    0.0    8192.0   1224.3   112640.0   71744.3   24320.0 23499.2 3328.0 3109.8    133    0.491  445    49.439   49.931
1024.0 1024.0  0.0    0.0    8192.0   2789.0   112640.0   71744.3   24320.0 23499.2 3328.0 3109.8    133    0.491  445    49.439   49.931
1024.0 1024.0  0.0    0.0    8192.0   4731.6   112640.0   71744.3   24320.0 23499.2 3328.0 3109.8    133    0.491  445    49.439   49.931
1024.0 1024.0  0.0    0.0    8192.0   6388.3   112640.0   71744.3   24320.0 23499.2 3328.0 3109.8    133    0.491  445    49.439   49.931
1024.0 1024.0  0.0    0.0    8192.0   7844.0   112640.0   71744.3   24320.0 23499.2 3328.0 3109.8    133    0.491  445    49.439   49.931
1024.0 1024.0 261.8   0.0    8192.0   1384.0   112640.0   71744.3   24320.0 23499.2 3328.0 3109.8    134    0.495  446    49.439   49.934
1024.0 1024.0  0.0    0.0    8192.0   2520.6   112640.0   72155.9   24320.0 23499.8 3328.0 3109.8    134    0.495  446    49.629   50.124
1024.0 1024.0  0.0    0.0    8192.0   4335.2   112640.0   72155.9   24320.0 23499.8 3328.0 3109.8    134    0.495  446    49.629   50.124
1024.0 1024.0  0.0    0.0    8192.0   2241.6   112640.0   72222.8   24320.0 23500.4 3328.0 3109.8    134    0.495  447    49.817   50.312
1024.0 1024.0  0.0    0.0    8192.0   902.2    112640.0   72204.4   24320.0 23500.7 3328.0 3109.8    134    0.495  448    50.003   50.498
1024.0 1024.0  0.0    0.0    8192.0   2470.2   112640.0   72204.4   24320.0 23500.7 3328.0 3109.8    134    0.495  448    50.003   50.498
1024.0 1024.0  0.0    0.0    8192.0   3764.6   112640.0   72204.4   24320.0 23500.7 3328.0 3109.8    134    0.495  448    50.003   50.498
1024.0 1024.0  0.0    0.0    8192.0   5798.8   112640.0   72204.4   24320.0 23500.7 3328.0 3109.8    134    0.495  448    50.003   50.498
1024.0 1024.0  0.0    0.0    8192.0   7425.4   112640.0   72204.4   24320.0 23500.7 3328.0 3109.8    134    0.495  448    50.003   50.498
1024.0 1024.0  0.0   224.5   8192.0   745.9    112640.0   72204.4   24320.0 23501.9 3328.0 3109.8    135    0.497  449    50.003   50.500
1024.0 1024.0  0.0    0.0    8192.0   2638.1   112640.0   72431.0   24320.0 23501.9 3328.0 3109.8    135    0.497  449    50.202   50.698
1024.0 1024.0  0.0    0.0    8192.0   5086.2   112640.0   72431.0   24320.0 23501.9 3328.0 3109.8    135    0.497  449    50.202   50.698
1024.0 1024.0  0.0    0.0    8192.0   6813.4   112640.0   72431.0   24320.0 23501.9 3328.0 3109.8    135    0.497  449    50.202   50.698
1024.0 1024.0  0.0    0.0    8192.0   2443.0   112640.0   72669.7   24320.0 23501.9 3328.0 3109.8    135    0.497  450    50.394   50.891
1024.0 1024.0  0.0    0.0    8192.0   1723.6   112640.0   73453.5   24320.0 23501.9 3328.0 3109.8    135    0.497  451    50.586   51.083
1024.0 1024.0  0.0    0.0    8192.0   3552.7   112640.0   73453.5   24320.0 23501.9 3328.0 3109.8    135    0.497  451    50.586   51.083
1024.0 1024.0  0.0    0.0    8192.0   5445.5   112640.0   73453.5   24320.0 23501.9 3328.0 3109.8    135    0.497  451    50.586   51.083
